name,frequency,place_type,place_category
Castulo,1,populated place,populated place
Cataractonium,1,populated place,populated place
Cauca,1,populated place,populated place
Celeia,1,populated place,populated place
Celsa,1,populated place,populated place
Cenabum Aureliani,1,populated place,populated place
Cenebelum,1,populated place,populated place
Cilurnum,1,populated place,populated place
Cirpi,1,populated place,populated place
Claudiopolis,1,populated place,populated place
Clunia,1,populated place,populated place
Colonia Agrippina(e),1,populated place,populated place
Colonia Agrippinensium,1,populated place,populated place
Colonia Augusta Emerita,1,populated place,populated place
Colonia Baelo Claudia,1,populated place,populated place
Colonia Caecilia Metellinum,1,populated place,populated place
Colonia Caesar Augusta,1,populated place,populated place
Colonia Claudia Savaria,1,populated place,populated place
Colonia Iulia Gemella Acci,1,populated place,populated place
Colonia Iulia Illici Augusta,1,populated place,populated place
Colonia Iulia Romula,1,populated place,populated place
Colonia Norba Caesarina,1,populated place,populated place
Colonia Patricia,1,populated place,populated place
Colonia Ulpia Traiana,1,populated place,populated place
Colonia Ulpia Traiana,1,populated place,populated place
Colonia Ulpia Trajana,1,populated place,populated place
Colonia Victrix Iulia Celsa,1,populated place,populated place
Colonia Victrix Iulia Lepida,1,populated place,populated place
Comagena,1,populated place,populated place
Complutum,1,populated place,populated place
Condate Redones,1,populated place,populated place
Conimbriga,1,populated place,populated place
Constantia,1,populated place,populated place
Constantia,1,populated place,populated place
Corduba,1,populated place,populated place
Coria,1,populated place,populated place
Coriallum,1,populated place,populated place
Corinium,1,populated place,populated place
Coriovallum,1,populated place,populated place
Corisopitum,1,populated place,populated place
Coristopitum,1,populated place,populated place
Cortoriacum,1,populated place,populated place
Corvinium,1,populated place,populated place
Cularo,1,populated place,populated place
Cunetio,1,populated place,populated place
Curia,1,populated place,populated place
Danum,1,populated place,populated place
Danuvius,1,river,stream
Dertosa,1,populated place,populated place
Derventio,1,populated place,populated place
Deva,1,populated place,populated place
Dianinum,1,populated place,populated place
Dierna,1,populated place,populated place
Drobeta,1,populated place,populated place
Dubris,1,populated place,populated place
Dunum,1,populated place,populated place
Duranius,1,populated place,populated place
Durnovaria,1,populated place,populated place
Durocorotum,1,populated place,populated place
Durovernum Cantiacorum,1,populated place,populated place
Ebrus,1,populated place,populated place
Eburacum,1,populated place,populated place
Eburodunum,1,populated place,populated place
Egara,1,populated place,populated place
Emerita,1,populated place,populated place
Emona,1,populated place,populated place
Emporiae,1,populated place,populated place
Favianis,1,populated place,populated place
Flavia Solva,1,populated place,populated place
Forum Claudii Vallensium,1,populated place,populated place
Forum Hadriani,1,populated place,populated place
Gades,1,populated place,populated place
Gandava,1,populated place,populated place
Gariannonum,1,populated place,populated place
Garumna,1,populated place,populated place
Geneva,1,populated place,populated place
Germania,1,region,region
Gerulata,1,populated place,populated place
Gesoriacum,1,populated place,populated place
Glannaventa,1,populated place,populated place
Glevum,1,populated place,populated place
Gorsium,1,populated place,populated place
Graccurris,1,populated place,populated place
Gratianopolis,1,populated place,populated place
Haga-Comitis,1,populated place,populated place
Herculea,1,populated place,populated place
Hibernia,1,region,region
Hispalis,1,populated place,populated place
Histria,1,populated place,populated place
Iaurinum,1,populated place,populated place
Iberia,1,region,region
Ilerda,1,populated place,populated place
Illici,1,populated place,populated place
Intercisa,1,populated place,populated place
Ioviacum,1,populated place,populated place
Isara,1,populated place,populated place
Isca,1,populated place,populated place
Isca Dumnoniorum,1,populated place,populated place
Istropolis,1,populated place,populated place
Istrus,1,river,stream
