name,frequency,place_type,place_category
Saderreut,1,populated place,populated place
Sagast-Bach,1,river,stream
Sagmeisterhof,1,populated place,populated place
Sailauf,1,populated place,populated place
Salbke,1,populated place,populated place
Salvei-Bach,1,river,stream
Salzknock,1,hill,elevation
Salzunger Berg,3,hill,elevation
Salzwoog,1,populated place,populated place
Sambach,2,river,stream
Samern,1,populated place,populated place
Sammet Bach,1,river,stream
Sand-Kopf,2,hill,elevation
Sandesneben,1,populated place,populated place
Sandort,1,populated place,populated place
Sankenbach,1,river,stream
Sankenbachfälle,1,waterfall,stream
Sankt Ulrich,2,populated place,populated place
Sankt Ursula,1,hill,elevation
Sasendorf,1,populated place,populated place
Sassenbach,1,populated place,populated place
Säu-Bach,1,river,stream
Saulach,1,populated place,populated place
Saulochsgraben,1,river,stream
Saumer Bach,1,river,stream
Sauzin,1,populated place,populated place
Saxdorf,1,populated place,populated place
Schachhof,1,populated place,populated place
Schäfersee,1,pond,basin
Schäferteich,1,lake,basin
Schafsbach,1,river,stream
Schaftelsgraben,1,river,stream
Schäkerteich,1,lake,basin
Schambach,5,river,stream
Schandelbach,1,river,stream
Schanze,1,river,stream
Schanzen-Kopf,2,hill,elevation
Schanzenbach,1,river,stream
Schanzenort,1,point,convex shoreline
Schauberg,2,hill,elevation
Schauenburg,1,hill,elevation
Schauer Bach,1,river,stream
Schaumberg,1,hill,elevation
Scheffelsberg,1,mountain,elevation
Scheibenberg,6,hill,elevation
Scheidter Bach,1,river,stream
Scheinberg,1,mountain,elevation
Scheldgraben,1,river,stream
Schelfwerder,1,island,island
Schellbach,2,populated place,populated place
Schellsitz,1,populated place,populated place
Schenkenbach,2,river,stream
Schenkendöberner See,1,lake,basin
Schernried,1,populated place,populated place
Scherpenberg,1,populated place,populated place
Scheuelberg,1,ridge,elevated area
Scheuerlesbach,1,river,stream
Scheuermatt,1,populated place,populated place
Schieben,2,populated place,populated place
Schiefelsbach,1,river,stream
Schiefersrain,1,hill,elevation
Schies-Berg,1,hill,elevation
Schiffberg,3,hill,elevation
Schiffkopf,1,hill,elevation
Schiffschloot,1,river,stream
Schimmendorf,1,populated place,populated place
Schlabornsee,1,lake,basin
Schlahe,1,populated place,populated place
Schlaminsberge,1,hills,elevated area
Schlangen,1,populated place,populated place
Schlat-Bach,1,river,stream
Schlehdornberg,1,hill,elevation
Schleifebächle,1,river,stream
Schleifmühlen-Laine,1,river,stream
Schleinitz,2,populated place,populated place
Schleinsee,1,lake,basin
Schletta,1,populated place,populated place
Schleusenberg,1,hill,elevation
Schleusengraben,1,river,stream
Schlier-Bach,2,river,stream
Schlinge,1,river,stream
Schlitz,2,river,stream
Schloßbuck,2,hill,elevation
Schlößchen,1,mountain,elevation
Schlößlberg,1,hill,elevation
Schluchsee,1,lake,basin
Schluensee,1,lake,basin
Schluifelder Moos,1,marsh,marsh
Schmalberg,1,hill,elevation
Schmales Meer,1,lake,basin
Schmalstede,1,populated place,populated place
Schmaulberg,1,hill,elevation
Schmeie,1,river,stream
Schmiedberg,1,hill,elevation
Schmieheim,1,populated place,populated place
Schmielteich,1,marsh,marsh
Schmierbach,1,river,stream
Schmieritz,1,populated place,populated place
Schmitte-Berg,2,hill,elevation
Schmittgrund,1,hill,elevation
Schmölen,1,populated place,populated place
Schmölzbach,1,river,stream
Schnappen-Berg,1,mountain,elevation
Schnee-Berg,1,mountain,elevation
Schneeheide,1,populated place,populated place
Schneppenberg,1,hill,elevation
Schnittka Teich,1,marsh,marsh
Scholben,1,hill,elevation
Scholloch,1,channel,strait
Schönau-Berzdorf,1,populated place,populated place
Schönauer Höhe,1,hill,elevation
Schönberger Au,1,river,stream
Schönfelder See,1,lake,basin
Schönleitengraben,1,river,stream
Schönwald im Schwarzwald,1,populated place,populated place
Schottenstein,1,hill,elevation
Schreierbach,1,river,stream
Schroersberg,1,hill,elevation
Schüberg,1,hill,elevation
Schuche,1,river,stream
Schuir,1,populated place,populated place
Schulsee,1,pond,basin
Schulzenberg,3,hill,elevation
Schurm See,1,pond,basin
Schurmsee,1,pond,basin
Schwabmühlhausen,1,populated place,populated place
Schwaigen,1,populated place,populated place
Schwalefeld,1,populated place,populated place
Schwalm-Berg,1,hill,elevation
Schwammenhöhe,1,hill,elevation
Schwanberg,1,mountain,elevation
Schwarzach,10,populated place,populated place
Schwarze Weiher,1,pond,basin
Schwarzen Berge,1,hills,elevated area
Schwarzenberg-Kopf,1,mountain,elevation
Schwarzenbrunn,3,populated place,populated place
Schwarzer Graben,2,river,stream
Schwarzes Schlatt,1,lake,basin
Schwarzkopf,2,mountain,elevation
Schwarzsee,1,lake,basin
Schwarzwöhr-Berg,1,mountain,elevation
Schwatzendorf,1,populated place,populated place
Schweibern,1,populated place,populated place
Schweins-Berg,2,hill,elevation
Schweinsgrabenweiher,1,pond,basin
Schweinsköthel,1,shoal,underwater elevation
Schwelle,1,populated place,populated place
Schwemmort,1,point,convex shoreline
Schwerborn,1,populated place,populated place
Schwingenberg,1,hill,elevation
Schwittersum,1,populated place,populated place
Sebberberg,1,hill,elevation
Seebachgrund,1,valley,depression
Seebeeke,1,river,stream
Seebener Berge,1,hills,elevated area
Seeburger See,1,lake,basin
Seeghübel,1,hill,elevation
Seegraben,6,river,stream
Seegrabenkanal,1,river,stream
Seehals,1,river,stream
Seehamer See,1,lake,basin
Seekamper See,1,lake,basin
Seelesberg,1,hill,elevation
Seeleshof,1,populated place,populated place
Seemühl,1,populated place,populated place
Seeseke,1,river,stream
Seesen,1,populated place,populated place
Seffersbach,1,river,stream
Sehringsberg,1,hill,elevation
Seidewitz,1,river,stream
Seidmar,1,populated place,populated place
Seierbach,1,river,stream
Seifen,1,river,stream
Seilhenker,1,mountain,elevation
Seinstedt,1,populated place,populated place
Seitenhain,2,populated place,populated place
Seiwerath,1,populated place,populated place
Sellenstedt,1,populated place,populated place
Selliner See,1,lagoon,basin
Seltenberg,1,hill,elevation
Sendschotten,1,populated place,populated place
Sengkofen,1,populated place,populated place
Sennenberg,1,hill,elevation
Sibillenberg,1,hill,elevation
Sichemberg,1,hill,elevation
Siebenberg,2,hill,elevation
Sieblebener Teich,1,lake,basin
Sieltog,1,river,stream
Siglfing,1,populated place,populated place
Signalberg,1,mountain,elevation
Silberberge,1,hills,elevated area
Silberstedter Au,1,river,stream
Simmer,1,river,stream
Simmertal,1,populated place,populated place
Simonsberg,1,hill,elevation
Simonswolde,1,populated place,populated place
Singenbach,1,populated place,populated place
Singlding,1,populated place,populated place
Sinspert,1,populated place,populated place
Skabyer Torf-Graben,1,river,stream
Söder-Berg,1,hill,elevation
Soestbach,1,river,stream
Sögtrop,1,populated place,populated place
Sohlener Straße,1,populated place,populated place
Soll-Bach,1,river,stream
Solmbecke,1,river,stream
Solzow,1,populated place,populated place
Sonderhorst,1,hill,elevation
Sonneneck,1,ridge,elevated area
Sonnenfels,1,cliff,elevation
Sorgen-Berg,1,hill,elevation
Sorger Teiche,1,pond,basin
Sötern,1,populated place,populated place
Spahnhübel,1,hill,elevation
Spang,1,populated place,populated place
Spanshügel,1,hill,elevation
Sparwiesen,1,populated place,populated place
Spatenberg,1,hill,elevation
Specking,2,populated place,populated place
Sperberhart,1,mountain,elevation
Spiel-Berg,5,hill,elevation
Spieserhöhe,1,hill,elevation
Spiesshorn,1,mountain,elevation
Spindelwag,1,populated place,populated place
Spitalberg,1,hill,elevation
Spitz-Berg,9,hill,elevation
Spitzhütte,1,hill,elevation
Spitziger Berg,2,hill,elevation
Spitzstein,1,mountain,elevation
Spolsener Moor,1,bog,marsh
Sponbrück,1,populated place,populated place
Sprotta,1,populated place,populated place
Spyck,1,populated place,populated place
Stäcksberg,1,hill,elevation
Stadlernberg,1,mountain,elevation
Stadt Osterholz-Scharmbeck,1,populated place,populated place
Stadt Weil am Rhein,1,populated place,populated place
Staffelsee,1,lake,basin
Stahlberg,7,hill,elevation
Stahrenberg,1,hill,elevation
Stamborn,1,hill,elevation
Stammershöhe,1,hill,elevation
Stanberg,1,hill,elevation
Stangenhagen,1,populated place,populated place
Stapfenhöhe,1,hill,elevation
Starkenhofen,1,populated place,populated place
Stärrenberg,1,hill,elevation
Starsiedel,1,populated place,populated place
Stättelberg,1,hill,elevation
Staubecken,1,pond,basin
Staudbach,1,river,stream
Stechsee,1,lake,basin
Steckental,1,valley,depression
Stege,1,river,stream
Stegenbach,1,river,stream
Stegenwaldhaus,1,populated place,populated place
Steiggraben,1,river,stream
Stein-Graben,4,river,stream
Steina,5,populated place,populated place
Steinbach,41,river,stream
Steinberg,26,populated place,populated place
Steinbüchel,2,hill,elevation
Steinebach,2,river,stream
Steinenbächle,1,river,stream
Steinernfirst,1,hill,elevation
Steinfelder Berg,1,hill,elevation
Steingrund,2,shoal,underwater elevation
Steinhöhe,1,hill,elevation
Steinkistenberg,1,hill,elevation
Steinringsberg,1,hill,elevation
Steinseite,1,ridge,elevated area
Steinsfürtle,1,populated place,populated place
Steintal,3,valley,depression
Stelzenberg,2,populated place,populated place
Stemmberge,1,hills,elevated area
Sternberg,10,hill,elevation
Sternberger See,1,lake,basin
Sternebecker See,1,lake,basin
Stettenberg,1,populated place,populated place
Stichstocken-Berg,1,hill,elevation
Stiegberg,1,hill,elevation
Stierberg,1,hill,elevation
Stille Musel,1,river,stream
Stinberg,1,hill,elevation
Stinkerbrunn,1,spring,stream
Stöckerbild,1,hill,elevation
Stöckigtsberg,1,hill,elevation
Stocking,1,populated place,populated place
Stockumer Höhe,1,hill,elevation
Stockumer Mark,1,populated place,populated place
Stödten,1,populated place,populated place
